"","PCo1","PCo2","PCo3","PCo4","PCo5","PCo6","PCo7","PCo8","PCo9","PCo10","PCo11","PCo12","PCo13","PCo14","PCo15","PCo16","PCo17","PCo18","PCo19","PCo20","PCo21","PCo22","PCo23","PCo24","PCo25","PCo26","PCo27","PCo28","PCo29"
"1",-0.0013694862272672,-0.000318974081834402,0.000119666076081086,9.90416733597542e-05,-0.000546096240048716,-1.02993542049421e-05,-0.000484210770465705,0.000681213875709024,-0.000459151500776866,0.000211028952341863,0.000153949116048182,-0.000100267159490307,0.000449134084091587,-0.000120874659005349,-6.13289312669365e-05,-0.000160729952977848,-0.000307837773825436,-0.000125982713252507,-1.20457720946091e-05,0.000168339181427451,-0.000274642523287059,0.000791358900829678,-3.64208725530471e-05,0.000360578063478252,-0.000311930029334536,-0.000181443242238311,-0.000135448711096018,-0.000104937089704695,-0.000639702009850345
"2",-0.00207607555345231,0.000513733923155961,-0.000328651542278198,-0.000214253824578214,-7.44667694451237e-05,-0.000522232534701156,0.000568716514344892,-0.000304360034258317,-0.000842581338896011,0.000268123212165044,5.51934200420635e-05,0.000460256994588587,-8.15099957100675e-05,-8.26685085657016e-05,5.01784546004475e-05,5.92506074354909e-05,-9.39249276915637e-05,-0.000191061596504163,0.000149385939950798,-0.000387065895312432,-0.00065523602630176,-0.000577645435007315,-0.000288524819027767,-0.000140743355514981,-0.000274163938458914,0.000418683571130978,-5.70617852650819e-05,-0.000243255020174097,-0.000192301788525152
"3",-0.00317618663313797,0.00119999970129284,7.02697345180162e-05,0.000316580830467066,0.000738958169540555,0.000368929761281501,1.17501066164902e-05,0.000707917662938744,-8.99219308702013e-05,0.000157419850076375,0.000231231079007972,0.000179500471287568,-0.000114078605971832,-5.63078335287614e-05,9.16668934760114e-05,9.21210255556023e-05,9.64327073427855e-05,-3.42448024107658e-05,0.000148560995631722,-1.01562948189499e-05,-0.000138350659969205,0.000231701903656201,-0.000488994109934602,0.000377950074472499,0.000440196818237909,-0.000289532121909713,-0.00021420408279402,0.000191112678976126,0.000402867397114199
"4",-0.00201795282759249,0.000958948367769854,-1.5519355116707e-05,-0.00029163065019912,0.000121333166405905,-0.00067360604891758,-0.000886610003741407,-0.000429795321068143,0.000412275484235857,8.2133674167028e-05,4.67732282589932e-06,-0.000123722373519757,0.000245069458512726,2.43354145182154e-05,-0.000106988817973281,-0.000112878455145408,-0.000127902676782138,0.00016529738215337,-7.55894077369203e-05,0.000258144551415893,0.000114512647733757,0.000300658608724775,0.000255053412225211,-0.000217063552959967,0.000329941322868217,0.000809825809392163,-0.000402928899330888,-0.000187327882465221,8.83391748767488e-05
"5",-0.00228643389326408,-2.22784695091294e-05,0.000263082008650542,-0.000222889636161046,0.000514785805637845,0.000192852083068598,5.57701960561587e-05,-0.000127879354114954,5.01199696469347e-05,-7.71562996734196e-05,-0.00104685875541797,-0.000275781768851258,0.000220925954768574,0.000177019191836932,-0.000137153816281888,-4.08539738556404e-05,-0.000216141404243291,0.000205415278537035,-0.000241844585246984,0.0001943993730303,1.58442585010709e-05,-0.000606129036060894,0.000367771640359123,0.00088464208597619,-0.00027389599254257,3.81789316150493e-05,4.92532538529464e-05,0.000217995428782881,-0.000163897666589498
"6",-0.00272285692480441,0.000395210709146402,0.00054727594181329,0.000578497421832557,-0.000679940421560803,0.000491675822836597,-5.30183288219898e-05,-0.000704130124503633,7.05982271629213e-06,0.000333241469553504,0.000101796534276386,-3.49975854946598e-05,-0.000141965203930926,7.82916738668367e-05,-0.000106131010715204,-0.000133269414491428,9.72663141441994e-05,-7.11475805192604e-06,-8.71034862038296e-05,-0.000179454605289529,4.55121128628243e-05,-0.000201521026016014,0.000387541285903326,-0.000530404257762784,8.9467377054021e-05,-0.000450699374226631,-0.000315456368206666,0.00059467255415689,-0.000186694717744814
"7",-0.00318190936081262,0.000172408557914319,-0.00108689715281041,-0.00028701416715332,-0.000413352743271592,0.000360325627127249,-5.73592982272117e-05,0.000116833029163917,0.000218646255792815,-0.000405387179894011,-0.000107501278884797,0.000146394084559773,-5.68060538506252e-05,-3.72326817597136e-05,1.68297835862284e-05,7.04754820090915e-05,-5.03798864637315e-06,7.26179876372405e-05,0.00012431430423112,1.9246565641103e-05,0.000124618974336798,0.000172014692649203,0.000258447556905876,-0.000205049099431836,0.000254109024334376,4.01072514150734e-05,0.00101430190747641,6.53033818850323e-05,-0.000110413106130992
"8",-0.00221585172875654,0.000257375526860176,0.000123573303681111,0.000254924898526599,-0.000138726816414676,-0.000688504790948343,0.000698193624415021,0.00031692279487794,0.00058734493134976,-0.000267691153759369,0.000196654540764611,-0.000529878038890476,-0.000187236584304944,9.47338902122255e-05,-2.52787739614048e-05,-1.98373223213923e-05,0.00022019900251836,-0.000110362059215947,-7.26873660341895e-05,0.000287027127805843,0.000716495476049305,-1.27324422805434e-05,-0.000521085480158299,-0.000174788577715908,-0.000699204162190376,7.26424196104037e-05,-1.64563884496288e-05,8.40443055264518e-05,-0.000128612343743839
"9",-0.00511303007733563,-0.00257758584520578,4.68583921859992e-05,0.000133726398839716,3.89328094622834e-06,-9.84643218510664e-05,-0.000122576201516624,-8.95806943106018e-05,1.92227870380161e-05,0.000172723916322692,0.000101511758148606,5.65876333632522e-05,4.0686601372934e-05,5.44605147951129e-06,3.52923143009089e-06,-5.50038372478129e-05,-5.31686230879944e-05,-7.11126919240948e-05,-7.70357619795993e-05,-3.78056763589414e-05,-8.21164957158718e-05,2.47908199847498e-05,1.36623046154535e-06,-6.53980666537913e-05,-8.31159444433769e-05,-1.95431510636998e-05,-6.55768467625638e-05,-0.000227108927711167,0.000547932056603157
"10",-0.000559972691015086,-0.000321809536675984,-0.000193121742068222,-6.2378537898217e-05,0.00042998628429697,0.00010614475963048,-0.000528045958780726,-0.000465097820368431,-0.000217232765246502,-0.000318178783686438,0.000415044750404073,-0.000465599623194672,-6.76572907090347e-05,0.000119273124811843,0.000228901678465862,0.00013905382832422,0.000347404729945246,4.34240120723715e-05,-0.000297911931265736,-0.000543351160169396,0.000464145377994235,-0.000358778681472161,-0.000500010749011879,0.000182352941914657,0.000463063983758505,-0.000322845502615188,-2.45063007262002e-05,-0.000413083169973332,-0.000453087036655689
