"","PCo1","PCo2","PCo3","PCo4","PCo5","PCo6","PCo7","PCo8","PCo9","PCo10","PCo11","PCo12","PCo13","PCo14","PCo15","PCo16","PCo17","PCo18","PCo19","PCo20","PCo21","PCo22","PCo23","PCo24","PCo25","PCo26","PCo27","PCo28","PCo29","PCo30","PCo31","PCo32","PCo33","PCo34","PCo35","PCo36"
"Lys",-0.142176985938747,0.172626059269504,-0.00958738599881185,-0.0116033224211471,0.0047265281468889,0.00804126657151056,-0.0005940792524377,-4.15147563500968e-05,0.000338624380989732,0.00845742655501154,-0.0177364166695523,0.0050686670182652,0.00653362322585172,-0.00407131457107853,0.0179781112642872,0.00525574046329343,0.0124855619370011,-0.0320218162888119,0.0138888550605587,0.00488365421882773,0.0130649813051686,0.00246296337644204,0.00101998245807535,0.00246340258697618,-0.00820020700427478,0.00330977455069766,0.00432120540893058,0.00820980790999445,-0.0012418777247308,0.001452795442002,-0.00968185373596838,0.00176885591760347,-0.00982009799131794,0.00170099159800121,0.00290273395718788,-0.00158212066839531
"Mul",-0.145962889061605,-0.0792166749067634,0.00242573834493179,-0.00933715675177829,-0.00437819269567346,0.00633637130538504,0.0140189096366971,0.0111169994431948,-0.0070910268536468,0.00626815850257964,-0.00576004047310042,-0.019773279076088,-0.0195269084590036,-0.0274499099466271,0.00496036807321613,-0.0152222296917266,-0.0131266815438448,-0.000702034201688644,-0.00456216780937114,-0.010977615996408,0.00733080420557372,0.000403263667043668,-1.838419182887e-05,0.00108550916090397,-0.00475913346535616,-0.00847643134699724,0.00658038970991034,0.00601345173807371,-0.0164360121108649,0.00150966579143679,0.00453021455117033,0.00103994121787262,-0.000329084322856591,-0.00637133827025987,0.00356331595136372,0.00206947405450298
"Oos",-0.179689109102329,0.158294897931769,-0.0147357915342484,-0.0316285065901887,0.0170970069301304,-0.02853247836792,-0.00278640774692055,0.00860465678262225,-0.00169563577848246,-0.00674143180925693,-0.000339828110169592,-0.00428982059266872,-0.00161767479488037,0.000959212304483695,-0.00408354002125665,-0.000817608625918011,-0.00332049714611654,0.0093743910025723,-0.00504739559065579,0.000640124964094901,0.00474461690855757,0.000208327095224761,0.0015930007382738,0.00346609410780155,0.0020743230167637,-0.000843054217402603,-0.0145592551896045,0.00566221652304762,-0.00076280959757933,-0.00509046996942916,0.0122861912659337,-0.0165559230706692,-0.0151754513221386,0.00931848578816832,-0.00135118117289703,0.00218731419695222
"Ork",-0.258656835486419,-0.0480384454697571,0.0105283640032218,-0.000914148504121327,0.00951305932195336,0.012912371757752,-0.000926852072003806,-0.00920226526033821,0.00506314428053515,0.011466632042681,0.0180046239156966,-0.0110570683684716,-0.00373079773377729,0.00446371568744324,0.00422559719240555,-0.00229600055833769,0.0139455303323182,0.00508396770237253,0.00439623045956998,-0.0194878455390095,-0.00452243311671774,-0.00486939545171277,0.0163687790355578,-0.0109405913348097,-0.0153825990487968,0.000268767925350162,-0.00704616383364997,0.00724269711106819,0.00595643720099373,-0.0133167462308984,-0.0131222770318042,-0.00636392941870863,0.00475468605734025,0.00475802602298724,-0.00311234034832512,0.00680051708658128
"Pad",-0.194264182856776,-0.0698461527042009,0.0104404855254179,-0.00431342355460275,-0.00201695064531346,0.00507007077475693,0.00853045842451896,-0.00412077841224028,0.0273571202592292,0.00293413845303109,-0.0140311403086926,0.00820527466957053,-0.000150265151705454,-0.00664999639760576,-0.0254093927930525,0.027630724115037,-0.0136067164751487,-0.000352273714210273,0.00487116260140185,-0.0020924915117769,0.00182117972173824,-0.0055018639010902,-0.00840563963084124,0.00594236750996976,-0.00560011813562694,-0.00503367075756957,-0.00851535090541628,0.00285790895073335,-0.00102923602177944,-0.00910653907294634,-0.00112348867576877,0.0023737665271199,0.00126538777013177,-0.00389053159454532,0.00101655613905364,0.00411520197579314
"Pem",-0.174889963745152,-0.084614491428543,0.00745758050027723,0.0133026603071239,0.000560414650180965,0.00173449433347083,0.0035256508320456,0.00400354786544837,0.00436561118973574,0.00129053672661283,-0.0134744371895,-0.0179702650743934,0.0191682907890204,0.0158294479999772,-0.00902129416499159,-0.0205653135950463,0.00281505854398343,0.0035962878825891,0.0149601055788928,0.000761713854281017,-0.0147932020499124,0.0223968063614512,-0.00127351454707447,0.0165299782339767,-0.000993848350249247,-0.00849539256741149,0.000948447717392667,-0.00502417507860858,-0.00298242772555609,-0.00707436667868928,0.000400386431668795,0.0020467486178388,-0.00774295430013791,-0.000925752797597506,0.000900138947652499,0.000232924328900084
"Sar",0.739779601940939,-0.0947254998812276,-0.0481373113811069,-0.00593189335232425,0.05081942599707,0.00719221482427871,-0.00749293663676341,0.00690105336352519,-0.0023584602657075,0.00394965676051284,0.00563157107251263,0.00328512305431661,-0.000523101811814662,-0.000691399881898281,-0.0015165666246164,-5.16963881228034e-05,-0.000624412427132272,-0.00286542015718183,0.00223505629330066,0.000407623903620398,-0.0059572626065339,-0.00426499810501031,-0.00728367852986087,0.0073043543029463,0.00299781707333259,-0.00572073736170166,-0.00115595242119456,0.00345099308658274,-0.00211512101195302,-0.00438789205096495,-0.00349639904706193,0.00515945724366045,0.00449530448349141,-0.00747150115574984,-0.00046627900596072,-0.00290451267534741
"Sbs",-0.199708238604358,-0.0407052674993794,0.0160779093978418,0.00280946618434901,0.00208125896705423,-0.00900036045927402,-0.0177097891231465,-0.00174014411804498,0.0116096917800115,0.00685920826577507,0.00226593976308965,-0.00537457183459717,-0.0005093982469377,-0.00239488131120342,0.0231375261677491,-0.00271643603519051,-0.0239423458947838,0.00152611847214304,0.000579883278085925,0.00600762387193852,0.0139937772854549,0.00601070376034986,-0.00603155911366306,0.00605622600756524,0.0132611135484302,-0.00638664026969585,0.00719191793493705,-0.00774820696998659,0.0238441481755141,-0.00353186864176105,-0.00664391959880968,-0.000301108552153579,0.00523203757039298,-0.00219520626920521,-0.00421126254322856,0.00426668352681086
"She",-0.213599171690427,-0.082722889469699,0.0199907523530665,-0.00669026825987528,0.0034046721829528,-0.00433700558038209,-0.0172857607072498,-0.00151578693057793,-0.0122805698257809,0.00290333569380411,-0.00434011725599384,-0.0148689942917348,0.0134140915451048,-0.0203396287222578,-0.0221230050226705,-0.00152923436286017,0.0124141855505204,-0.0118461807544393,-0.00798800267423929,0.0123431734468892,-0.00914898449290943,-0.0103090856591201,0.000851133927918632,-0.0133444642201068,0.0114914109800423,0.00566415760971645,0.00346901448735099,-0.00512856802552144,0.0102537453661882,0.00450410891394595,0.00185681191834776,0.00490216000651939,0.0031592026162157,-0.00162335849312605,0.00146056054087744,0.00347467026684936
"Sin",-0.0794985706590858,0.155798294187212,-0.0217492230238816,0.0135151162139345,-0.00829666518714594,-0.0244753348085547,-0.0167135890666763,-0.0015806462475549,0.0057207215350626,0.0044658069988823,-0.00466644186246195,0.000590879276052387,-0.000493244721510566,0.00100571887209604,0.00924772285753152,0.00213877180995841,-0.00299694710552946,-0.00482143589492619,-0.00300174400312758,-0.00145141602264326,-0.0186753588687369,0.00165591388168207,-0.00519089840223088,-0.0111391953244255,-0.00655467226536701,0.00345717520468662,0.00344432939176473,-0.00170256749899247,-0.0211604047212082,-0.0170155995898048,0.00274648829196525,-0.00524498651764966,0.0167606608471085,-0.00655401322277165,0.0028844448674907,-0.00238781961150127
"Sky",0.63236540523271,0.0821138913737635,0.0683335795598178,-0.0118488938773237,0.00134753451281529,0.00556665700442538,0.00757926562280149,-0.00622142655466979,-0.00847413255043658,0.00648925593059425,0.000649485780010468,-0.00572408325921137,-0.00520134966995022,0.000946180166157731,0.00215864178335118,0.00537543652173394,-0.00210733675565359,-0.00039231135830558,-0.00343958747218482,0.00120594854372412,-0.000251883727591115,0.0122686039431428,-0.0120498179189934,-0.00758102322794802,-0.005327274403367,0.0116145831906025,-0.0163596713220962,-0.0293347542438146,-0.00411064381262709,-0.00028523424863893,-0.00774155195497039,-0.00521413990474895,-0.00491199805908445,-0.00563273259678128,-0.00163287817008418,-0.00116418897626155
"Sul",-0.194944648368225,-0.0542268716979892,0.0061258783882668,-0.00157095220398349,0.000290499760580303,-0.00454477443426373,-0.00813738151645501,-4.01597141635872e-05,-0.00984291110485585,-0.00980647462280559,-0.0179176970061324,0.018102127404158,-0.0350637783625843,0.0149385742138396,-0.00755653702809939,-0.00685888697885793,0.00919964475979428,-0.00961966733110257,-0.00831853894332641,-0.00817949132462915,-0.00811781330910961,0.00285308913404493,0.00505228252731594,0.0103527414439614,0.00115113429964907,-0.00108670816709143,0.00513636615593016,-0.0071656792137434,0.00729313820921875,0.00126908122623553,-0.0045071274257397,0.0015553562018259,0.000607348939644332,-0.00308480288092019,-0.00189494970776359,0.0050968317920325
"Tar",0.736991819073147,-0.125265777537805,-0.048533303970332,0.0153341150165551,-0.0159206146830695,-0.0050733169957184,-0.00565900615084423,0.00177200540367958,-0.00619739142256649,-0.00390052383900304,-0.0123954401297658,-0.0104812574736024,0.00165386089818324,0.00199955066777074,-0.000158664323230444,0.00307236282059637,-0.000820925676053158,0.00382188794800996,-0.00390991709211894,-0.00369251006366565,0.0166338095902029,0.00295087756133755,0.007616466853816,0.00492050642636557,-0.0139400443898255,0.0136324245171525,-0.0144335096976886,0.00707492777617921,0.00688308796333459,0.00474444845773003,0.00667584970946696,0.00599018427975106,0.00709505824218276,-0.00188908516425159,-0.00505499963420494,-0.00135992277672493
"The",0.59539353563845,0.0888301046547258,0.0247849189067098,0.0120272145071611,0.00184002705799663,0.00496384231224293,-0.0142333539507108,-0.00345484412203377,0.0105666420004431,-0.0115274567606813,-0.00858655262482952,0.000122401994074402,0.0027385049334745,-0.000183601370809653,-4.35795718671619e-05,-0.00113726920903672,-8.4629226969491e-05,0.00311608956007429,-0.00564168979241905,0.00812861641187283,0.00943250759610926,0.000356093055530495,0.0256310895043447,-0.00940900112592572,0.000110281024022908,-0.0238635842886897,-0.0040562323553906,-0.00474246349979056,-0.0109799862558109,0.00630688755827776,-0.00160808154048497,0.0020986176417114,-0.000204764113588527,0.00829505714239777,0.00567548618476798,0.00407997632275933
"Tor",0.606402088138049,0.111266656330622,0.0949247336778946,0.0075775467971785,-0.000432757731878259,-0.01360860929132,0.00845215912454292,4.99001088244145e-05,0.00393189405934519,-0.000386336352040894,0.00439717043028759,0.00560755634346724,0.00236986186055126,-0.00110172672892517,-0.00240147723154836,-0.00495539608997026,0.00353370339027678,0.000554170909853143,0.00584444728716099,-0.00439657073374144,-0.00459489343831679,-0.00939753540558692,0.00329399305052903,0.00729654517457971,0.00464387064322027,-0.0025266178581744,0.0132336726875302,0.0229740771005881,0.00224924681517572,0.00481301010561191,0.00388976960357423,-0.00286878980873431,0.00102479052975455,-0.00883440947750623,-0.0061078360968154,-0.00229479094012326
"Tro",-0.130126818487603,0.0975243916041913,-0.019305286366483,-0.00664686163656316,-0.0104524332033876,0.00572433506097913,0.000677263596498908,0.0278594212585123,0.0222583033398658,0.00820798785301206,0.00982558132343398,0.0102178064706879,-0.0035167332620343,-0.00438938262118419,-0.00264877580427746,-0.0119560710839138,0.00567396410358148,-0.00442784181979481,0.00583106986511774,-0.00157973160064804,-0.00363974752873936,-0.00174598348130171,0.0133316142848927,-0.00898224657552534,0.00382899797151059,0.00132501555508417,-0.00959486258766482,-0.0144592040482664,0.00640054295216607,0.00235410248052282,0.0116065546016728,0.0112657308815516,-0.00239747898279558,-0.00543565192810966,-0.00679814418796111,-0.00476484713863798
"Ven",-0.218121168143766,-0.105881449548539,0.0267727352487595,0.00363953606803331,0.00699782514419454,0.0101324154135175,-0.00221834301675686,0.0074068447798911,-0.00648171040955357,-0.0323201906823005,0.00383884485062851,0.011786521175333,0.00497424993779575,-0.0100146648075172,0.0152002555886924,0.00125720454828947,-0.00215125914915066,0.00915177489090842,0.0176564449473335,0.00203974325256852,-0.00437430341404063,-0.0118921555759864,-0.00326332868308734,0.0014782488768998,-0.013353777280835,0.00419143657277643,0.00325759598591655,-0.0128780051483453,-0.00148951078619029,-0.00504564503646128,0.0104661085509085,0.00260045030066046,0.000861079569775452,0.00189040815880532,0.00350939925436131,0.000874203812351768
"Vig",-0.0263544502902384,-0.183698103237769,0.0172488957608598,-0.0225169672210808,-0.00854078444793375,-0.00836355065225457,0.00155591065782349,0.0120686735041904,0.00176639545070076,0.00268725498473707,-0.00227940378758414,0.00237178742266459,0.00247570292860579,-0.000104647062587107,-0.00341448775083766,-0.00126207340850742,-0.000330182700623788,-0.000416012101126163,0.000349566844547443,-0.00231690322963231,-0.00148447589268349,-0.00421080572907075,0.00264150962813904,0.00732177598402029,-0.00396802201710186,-0.00519489852182816,0.000498205349001967,-0.00369524951938075,0.00337649042285997,0.00766168917541498,-0.0173051213457125,-0.0128161409892978,0.0154597008696945,0.0147468428123072,0.0038137755956849,-0.0124423669565434
